model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
NeuralNetTorch_r1_BAG_L2,0.5447756306709093,competition_score,15.311197519302368,332.0525555610657,0.16231179237365723,22.769956827163696,2,True,212
XGBoost_r33_BAG_L2,0.5446759218979914,competition_score,15.36693525314331,341.7570161819458,0.2180495262145996,32.47441744804382,2,True,124
NeuralNetTorch_r14_BAG_L1,0.5443005081707051,competition_score,0.09757256507873535,15.569203853607178,0.09757256507873535,15.569203853607178,1,True,35
NeuralNetFastAI_r138_BAG_L2,0.5442671702974468,competition_score,15.514585971832275,338.35121178627014,0.36570024490356445,29.068613052368164,2,True,189
NeuralNetFastAI_r145_BAG_L2,0.5440414362754242,competition_score,15.449575662612915,328.519300699234,0.3006899356842041,19.23670196533203,2,True,131
LightGBM_r196_BAG_L1,0.543943214342469,competition_score,0.4101991653442383,207.1444582939148,0.4101991653442383,207.1444582939148,1,True,40
NeuralNetFastAI_r4_BAG_L1,0.543479832651069,competition_score,0.2120659351348877,15.239448547363281,0.2120659351348877,15.239448547363281,1,True,94
NeuralNetTorch_r185_BAG_L1,0.542124436229309,competition_score,0.11250853538513184,20.637320280075073,0.11250853538513184,20.637320280075073,1,True,74
NeuralNetTorch_r30_BAG_L1,0.5418905834113369,competition_score,0.10951972007751465,26.69450092315674,0.10951972007751465,26.69450092315674,1,True,26
NeuralNetFastAI_r194_BAG_L2,0.5417923096943502,competition_score,15.422682762145996,322.80615425109863,0.27379703521728516,13.523555517196655,2,True,198
NeuralNetFastAI_r191_BAG_L2,0.5413612427586272,competition_score,15.479447603225708,331.744464635849,0.33056187629699707,22.46186590194702,2,True,120
NeuralNetTorch_r31_BAG_L1,0.5407052012703404,competition_score,0.11648321151733398,14.172430753707886,0.11648321151733398,14.172430753707886,1,True,61
NeuralNetTorch_r87_BAG_L2,0.5405952127209089,competition_score,15.299230337142944,326.9082579612732,0.1503446102142334,17.625659227371216,2,True,175
LightGBM_r42_BAG_L1,0.5404524792683273,competition_score,0.09417343139648438,12.535976648330688,0.09417343139648438,12.535976648330688,1,True,104
NeuralNetTorch_r135_BAG_L2,0.5401825126769955,competition_score,15.303205728530884,339.1809091567993,0.15432000160217285,29.89831042289734,2,True,200
NeuralNetFastAI_r156_BAG_L1,0.5401026214718663,competition_score,0.43174314498901367,50.53194451332092,0.43174314498901367,50.53194451332092,1,True,39
NeuralNetFastAI_r103_BAG_L2,0.5396146755730443,competition_score,15.41472578048706,328.68013525009155,0.2658400535583496,19.397536516189575,2,True,141
NeuralNetTorch_r158_BAG_L1,0.5393103056088797,competition_score,0.10254979133605957,26.179607391357422,0.10254979133605957,26.179607391357422,1,True,47
NeuralNetTorch_r79_BAG_L2,0.5390348270175085,competition_score,15.291266679763794,335.88186383247375,0.142380952835083,26.599265098571777,2,True,118
NeuralNetFastAI_r103_BAG_L1,0.5389553753518888,competition_score,0.22003483772277832,19.160845041275024,0.22003483772277832,19.160845041275024,1,True,34
NeuralNetFastAI_r143_BAG_L2,0.5388537867360939,competition_score,15.35199785232544,321.6774790287018,0.20311212539672852,12.394880294799805,2,True,144
NeuralNetTorch_r89_BAG_L2,0.5384373454299374,competition_score,15.299230575561523,328.42624068260193,0.1503448486328125,19.14364194869995,2,True,213
RandomForest_r166_BAG_L2,0.5384115722218439,competition_score,18.431323289871216,310.96838641166687,3.282437562942505,1.6857876777648926,2,True,179
